camis,dba,boro,building,street,zipcode,phone,cuisine type,latitude,longitude,current_grade
41476127,TERROIR TRIBECA,Manhattan,24,HARRISON STREET,10013.0,2126259463,44,40.718766008443,-74.010032397316,A
41476195,TAMARIND TRIBECA,Manhattan,99,HUDSON STREET,10013.0,2127759000,4,40.71896647999,-74.00876980636599,A
41476227,TANDOOR PALACE,Manhattan,88,FULTON STREET,10038.0,2123497643,4,40.709291351284,-74.005944276042,A
41476399,BUNDU KHAN KABAB HOUSE,Queens,25319,UNION TURNPIKE,11004.0,7183430666,4,40.74417243175,-73.71735725041701,A
41476400,CHOP CHOP,Manhattan,501,WEST  184 STREET,10033.0,2122467246,18,40.850004544274,-73.92983653731,A
41476416,MILK AND ROSES,Brooklyn,1110,MANHATTAN AVENUE,11222.0,7183860160,44,40.736373631764,-73.95526261691,A
41476556,POPEYES,Queens,16525,LIBERTY AVENUE,11433.0,7185234233,71,40.702223564768,-73.79151424691999,A
41476586,LUCKY 11 BAKERY,Brooklyn,6322,11 AVENUE,11219.0,7188338289,13,40.629629740487,-74.004906797866,A
41476602,PARIS BAGUETTE,Queens,15624,NORTHERN BOULEVARD,11354.0,7189610404,13,40.763967211705996,-73.808850123108,A
41476697,VIEW OF THE WORLD TERRACE CLUB,Manhattan,140,WASHINGTON STREET,10006.0,6467463200,42,40.709721601618,-74.01381836720199,A
41476932,POPBAR,Manhattan,5,CARMINE STREET,10014.0,2122554874,2,40.730492073254,-74.001962814889,A
41476982,JOHNNY'S BAKERY,Bronx,1365,PROSPECT AVENUE,10459.0,3475903096,13,40.830560874453,-73.897103768416,A
41477010,DUTCH KILLS,Queens,2724,JACKSON AVENUE,11101.0,7183832724,42,40.747889271091,-73.9401725833,A
41477055,PAPASITO MEXICAN GRILL,Manhattan,223,DYCKMAN STREET,10034.0,2125440001,24,40.865727653867005,-73.927487897891,P
41477087,LE GAMIN,Brooklyn,108,FRANKLIN STREET,11222.0,7187707918,21,40.728285592877995,-73.957321017451,P
41477231,DINO,Brooklyn,222,DEKALB AVENUE,11205.0,7182221999,44,40.689506138256995,-73.970493008067,P
41477315,MEL'S BURGER BAR,Manhattan,2850,BROADWAY,10025.0,2128657100,74,40.80459559009,-73.96637090138,A
41477406,CIBAO RESTAURANT,Queens,10422B,NORTHERN BOULEVARD,11368.0,7182054583,3,40.757689351352,-73.864340554865,A
41477434,LITTLE CAESARS,Bronx,4,WEST MOUNT EDEN AVENUE,10452.0,3475909888,55,40.844419947720006,-73.914969522608,A
41477483,HOLIDAY INN EXPRESS - MANHATTAN,Manhattan,232,WEST   29 STREET,10001.0,2126957200,42,40.748294467404,-73.993987266872,A
41477498,SWEET SWEET SUE'S,Staten Island,895,ANNADALE ROAD,10312.0,7189662253,42,40.539784632325,-74.17722674102899,A
41477524,AMERICAN LEGION VETERANS POST,Manhattan,248,WEST  132 STREET,10027.0,2122839701,42,40.813977849897,-73.946547091488,A
41477654,THE HORSEBOX,Manhattan,218,AVENUE A,10009.0,6463701791,42,40.730001887877,-73.980638994479,-2
41477814,2 BROS PIZZA/ CORVO COFFEE,Manhattan,542,9 AVENUE,10018.0,2126952642,55,40.75704199863,-73.99362190872,A
41477830,RESIDENCE INN TIMES SQUARE,Manhattan,1033,6 AVENUE,10018.0,2127680007,42,40.752696326553995,-73.98567098796799,A
41477872,BANC CAFE,Manhattan,431,3 AVENUE,10016.0,2122520146,26,40.743286415889,-73.979884486356,A
41477916,PIZZA BY CERTE,Manhattan,132,EAST   56 STREET,10022.0,2128132020,55,40.760384108887,-73.969974172858,A
41477995,RJC FAMILY'S CAFE,Bronx,2378,JEROME AVENUE,10468.0,7182204888,24,40.861018246209,-73.902284081139,A
41478014,SUBWAY,Bronx,1490,BOSTON ROAD,10460.0,7185898456,69,40.834563052256996,-73.894459492693,A
41478388,18 RESTAURANT,Manhattan,240,EAST   81 STREET,10028.0,2125172400,18,40.775173595662,-73.955362819172,P
41478393,THE DISTILLERY,Manhattan,785,9 AVENUE,10019.0,2127670077,42,40.764938207067,-73.987895707224,A
41478428,BARD BASEMENT FACULTY KITCHEN,Manhattan,50,HAVEN AVENUE,10032.0,6464262582,42,40.843295419712,-73.942916413603,A
41478516,LOWLANDS BAR,Brooklyn,543,3 AVENUE,11215.0,3474639458,42,40.668591811767996,-73.993396090338,A
41478531,THE RED LION,Manhattan,151,BLEECKER STREET,10012.0,2122609797,42,40.728318234456,-73.999458800383,A
41478586,JJ'S COFFEE SHOP AND RESTAURANT FRITAILLE,Brooklyn,4021,GLENWOOD ROAD,11210.0,3476362850,31,40.634608545651005,-73.937954257168,A
41478736,EXCLUSIVE PIZZA,Manhattan,810,WEST  181 STREET,10033.0,2127950550,55,40.851030689063,-73.938763711348,A
41478828,LITTLE LUZZO'S,Manhattan,119,EAST   96 STREET,10128.0,2123692300,32,40.786173066335,-73.95165399263699,P
41478979,SUBWAY,Manhattan,666,5 AVENUE,10103.0,2122472800,69,40.760542065811,-73.976421114653,A
41479049,MARGHERITA'S PIZZA,Bronx,945,EAST  163 STREET,10459.0,7184508380,55,40.820997385432,-73.89620812587201,A
41479157,CHEAP SHOTS SPORTS BAR  and  LOUNGE,Queens,14905,UNION TURNPIKE,11367.0,7189690070,42,40.718650667287,-73.81360899064299,A
41479185,PENNY FARTHING RESTAURANT,Manhattan,103,3 AVENUE,10003.0,2123877300,42,40.732445711799,-73.987778952735,A
41479209,MAI THAI,Brooklyn,4618,8 AVENUE,11220.0,7184383413,14,40.643200038332,-74.001549452162,A
41479303,GOTHAM PIZZA,Manhattan,1667,1 AVENUE,10028.0,2128280888,55,40.777344809818004,-73.949042695049,A
41479400,ROCCO'S PIZZA,Bronx,397,BEDFORD PARK BOULEVARD,10458.0,7182956793,55,40.867409932672,-73.883741210729,A
41479685,FISH BONE,Brooklyn,4525,CHURCH AVENUE,11203.0,3477153764,31,40.651531178652,-73.934904033933,P
41479922,KENNEDY FRIED CHICKEN,Bronx,495,EAST  138 STREET,10454.0,7184012360,42,40.807742588395,-73.919651167433,A
41479962,CHOCOLAT,Manhattan,2217,FREDERICK DOUGLASS BOULEVARD,-2.0,2122224545,42,0.0,0.0,A
41479993,ROTI EXPRESS,Queens,17321,JAMAICA AVENUE,11432.0,7184806469,31,40.707906856012,-73.786417889485,-2
41480022,LAVO NEW YORK,Manhattan,39,EAST 58TH STREET,10022.0,2127505588,44,40.762805371166,-73.97148561392801,A
41480048,CENTURY SUPER BUFFET,Queens,2201218,HILLSIDE AVENUE,-2.0,7184682100,61,0.0,0.0,P
41480070,ROYAL FRIED CHICKEN,Brooklyn,496,ROCKAWAY PARKWAY,11212.0,7183468100,71,40.65639552903,-73.914882131257,P
41480215,GURMAN RESTAURANT,Brooklyn,2402,CONEY ISLAND AVENUE,11223.0,7183823300,43,40.598684061231,-73.961224802721,A
41480255,CHARLEY'S PHILLY STEAKS,Brooklyn,5100,KINGS PLAZA,11234.0,7183383083,69,40.609928854538005,-73.922281617072,A
41480283,CONNIE'S DELI,Bronx,240,EAST  204 STREET,10458.0,7182206911,24,40.874209463046,-73.884571791873,A
41480332,CASCADE CAFE,Manhattan,900,8 AVENUE,10019.0,2129699901,33,40.764495890156,-73.984480761157,A
41480427,YEMEN CAFE & RESTAURANT,Brooklyn,176,ATLANTIC AVENUE,11201.0,7188349533,47,40.689998323306,-73.993538198656,A
41480432,GINO'S PIZZA,Manhattan,81,CATHERINE STREET,10038.0,2129644533,55,40.710647370886,-73.996591349774,A
41480442,ATLANTICA,Manhattan,PIER 62,CHELSEA PIERS,10014.0,2127277735,42,40.748371167461,-74.008445265181,A
41480500,BLACK GOLD,Brooklyn,461,COURT STREET,11231.0,3472278227,33,40.677358805546,-73.998294726267,A
41480580,RANDY'S CHINESE RESTAURANT,Queens,1693,PUTNAM AVENUE,11385.0,7183811198,61,40.700198634374,-73.90680880349,A
41480756,STAN'S SPORTS BAR,Bronx,836,RIVER AVENUE,10451.0,7189935548,42,40.826891734326,-73.926449987063,A
41480930,THE CAFE AT BOB'S,Queens,13107,40 ROAD,11354.0,7188863127,33,40.755934186326996,-73.83604201944199,A
41481099,COMPLETE BODY & SPA,Manhattan,301,EAST   57 STREET,10022.0,2127777703,42,40.759257400334,-73.96517019855601,B
41481310,FIVE GUYS FAMOUS BURGERS AND FRIES,Queens,0,CENTRAL TERMINAL BLD 1,-2.0,7185050565,74,0.0,0.0,A
41481377,MADERA CUBAN GRILL,Queens,4729,VERNON BOULEVARD,11101.0,7186061236,3,40.744678559994995,-73.95343813938001,A
41481394,GRAMERCY GRILL,Manhattan,32,LEXINGTON AVENUE,10010.0,2125053663,42,40.73991381249,-73.984454031388,A
41481494,JACK STUDIOS,Manhattan,601,WEST   26 STREET,10001.0,2123678376,65,40.750926696187,-74.00595522399999,A
41481717,PJ RESTAURANT & BAKERY,Brooklyn,1339,ST JOHNS PLACE,11213.0,7183632450,31,40.670766235102,-73.934279569583,A
41481734,AVE'S COFFEE,Manhattan,23,WEST   47 STREET,10036.0,2125755426,33,40.757076035912,-73.979551835916,A
41482120,LOTUS LUCKY EXPRESS,Manhattan,4840,BROADWAY,10034.0,2125698899,61,40.866423031683,-73.924714032425,A
41482441,GOLDEN MANNA BAKERY,Manhattan,16,BOWERY ST,10013.0,2122748816,13,40.714484574584,-73.99720077731102,A
41482516,SHANGERILA RESTAURANT,Bronx,289395,BUHRE AVENUE,-2.0,7188286080,23,0.0,0.0,A
41482610,VAMOS AL TEQUILA,Brooklyn,162,FRANKLIN STREET,11222.0,7183830808,24,40.730753287767,-73.957727149581,P
41482806,DUNKIN',Brooklyn,809,GRAND STREET,11211.0,7183876033,77,40.711919601254,-73.941117590872,A
41482939,NUEVO SABOR RESTAURANT,Manhattan,4032,10 AVENUE,10034.0,2125671515,3,40.869402760313,-73.915320715912,C
41483197,CAFE TABU,Brooklyn,2205,AVENUE X,11235.0,7189340177,43,40.592988885852,-73.948028111643,A
41483297,CO BA RESTAURANT,Manhattan,110,9TH AVE,10011.0,2124142700,58,40.742977955918,-74.00386862759599,P
41483315,MANHATTAN WEST,Manhattan,25,EAST   78 STREET,10075.0,2122050100,42,40.775835080161,-73.963085409582,A
41483427,TIELLA RESTAURANT,Manhattan,1109,1 AVENUE,10065.0,2125880100,44,40.760697122155,-73.96119148897101,A
41483706,TIFERS RIVKA,Brooklyn,125763,38 STREET,-2.0,7186868700,18,0.0,0.0,A
41483790,WORLD FAMOUS NEW ORLEANS CHICKEN,Bronx,854,SOUNDVIEW AVENUE,10473.0,7188425309,71,40.822839951276,-73.867654165264,A
41483883,BIZCOCHO DE COLORES,Manhattan,241,SHERMAN AVENUE,10034.0,2125674747,13,40.866002229276,-73.919399728941,A
41484282,THE PURPLE ROSE BAR,Brooklyn,7217,8 AVENUE,11228.0,7186806030,54,40.62851423374,-74.01678442570599,A
41484499,FIAT CAFE,Manhattan,203,MOTT STREET,10012.0,2129691809,44,40.721431530121,-73.995548192983,A
41485041,FULTON GRAND,Brooklyn,1011,FULTON STREET,11238.0,7183992240,42,40.682342338495005,-73.96145359457401,A
41485091,BRAVO PIZZA,Manhattan,115,EAST   14 STREET,10003.0,2122532220,55,40.734109173999,-73.989117330313,A
41485097,NEW WONJO RESTAURANT,Manhattan,23,WEST   32 STREET,10001.0,2126955815,36,40.747508809168,-73.986332562507,A
41485121,BOHEMIAN BEER GARDEN,Queens,2919,24 AVENUE,11102.0,7182744925,81,40.772791122822,-73.916101134846,A
41485123,OUTBACK STEAKHOUSE,Queens,2348,BELL BOULEVARD,11360.0,7188190908,82,40.781666417064,-73.775997614652,A
41485126,OUTBACK STEAKHOUSE,Brooklyn,1475,86 STREET,11228.0,7188377200,82,40.611555025461996,-74.009753301826,A
41485154,OUTBACK STEAKHOUSE,Staten Island,280,MARSH AVENUE,10314.0,7187613907,82,40.577141721981,-74.164064560974,A
41485393,MY CORAL RESTAURANT,Brooklyn,5401,4 AVENUE,11220.0,7184922009,3,40.644135038904,-74.014986656335,P
41485450,SUBWAY,Queens,4319,QUEENS BOULEVARD,11104.0,7184069292,69,40.743453265076,-73.921219443387,A
41485509,SABLE,Manhattan,1489,2 AVENUE,10075.0,2122496177,80,40.77236586813,-73.95576907247501,A
41485711,MANHATTAN BEACH CONCESSION STAND,Brooklyn,760,ORIENTAL BOULEVARD,11235.0,7189340603,42,40.577838519777,-73.944047725784,A
41485818,MARINE PARK GOLF COURSE,Brooklyn,2880,FLATBUSH AVENUE,11234.0,7182524625,42,40.600746050274,-73.912601844389,A
41486145,AMBER STEAK HOUSE,Brooklyn,119,NASSAU AVENUE,11222.0,7183893757,82,40.724379120884,-73.948964293575,A
41486182,TAKE AWAY & CAFE,Brooklyn,7006,3 AVENUE,11209.0,7186800777,42,40.634732087914,-74.02644902231,A
41486245,NEW PEKING,Brooklyn,344,CLASSON AVENUE,11238.0,7182308881,61,40.688764610588,-73.959993104492,P
41486332,IL TRIANGOLO,Queens,9601,CORONA AVENUE,11368.0,7182711250,44,40.742099977038,-73.867447075511,A
41486386,UMAMI BURGER,Manhattan,356,WEST   58 STREET,10019.0,2125546000,42,40.768039296824,-73.983938408618,A
41486399,TAQUERIA Y FONDA LA MEXICANA,Manhattan,968,AMSTERDAM AVENUE,10025.0,2125310383,24,40.801455180505,-73.964971046895,C
41486451,GROM,Manhattan,1796,BROADWAY,10019.0,2129743444,2,40.767210044711,-73.981696729468,A
41486460,RIVER DELI,Brooklyn,2834,COLUMBIA PLACE,-2.0,7182549200,44,0.0,0.0,A
41486522,BOXERS NYC,Manhattan,37,WEST   20 STREET,10011.0,2122555082,42,40.740224762406996,-73.992252239821,P
41486575,L&Y WING HING CHINESE RESTAURANT,Bronx,1661,METROPOLITAN AVE,10462.0,7188221616,61,40.840452179827,-73.85560931521499,A
41486645,EXECUTIVE DINNING ROOM,Manhattan,1,BRYANT PARK,10036.0,6468554206,42,40.755174607232,-73.983880161752,A
41486672,CHIPOTLE MEXICAN GRILL,Manhattan,101,FULTON STREET,10038.0,2129641049,24,40.709604223663995,-74.006521420949,A
41486693,KENNEDY CHICKEN & GYROS,Manhattan,158,NAGLE AVENUE,10040.0,2129425434,71,40.861430683572,-73.92519691852199,A
41486945,REGINA'S CAFE & PIZZERIA,Queens,17649,UNION TURNPIKE,11366.0,7185915727,32,40.725828744983,-73.791569997631,A
41486961,PINK LOTUS GOURMET,Brooklyn,229,5 AVENUE,11215.0,7183992899,58,40.67554569679,-73.98103340308799,A
41486983,TOWNHOUSE 275,Brooklyn,275,94 STREET,11209.0,3475604001,69,40.618066573004,-74.033797708622,A
41486993,BLACK MOUNTAIN,Brooklyn,415,UNION STREET,11231.0,7185224340,42,40.680663205082,-73.991397493612,A
41487057,THE BURGER GARAGE,Queens,2536,JACKSON AVENUE,11101.0,7183920424,74,40.746866913962,-73.942999357184,A
41487239,HOLIDAY INN EXPRESS,Queens,5940,55 ROAD,11378.0,7184162500,42,40.726672383028,-73.907348905198,A
41487247,PICK A BAGEL,Manhattan,891,8 AVENUE,10019.0,2125828333,57,40.764259867216,-73.984675753775,A
41487277,AUGURS WELL,Manhattan,115,ST MARKS PLACE,10009.0,7182497645,42,40.727285163333995,-73.984550795264,A
41487281,GOLDEN TERRACE BANQUET HALL,Queens,12023,ATLANTIC AVENUE,11418.0,7188505300,4,40.694385364199,-73.826662876596,B
41487544,NANOOSH,Manhattan,173,MADISON AVENUE,10016.0,2124474345,11,40.747321758962,-73.983264924965,A
41487602,THE CAFE AT BOB,Manhattan,517,EAST  117 STREET,10035.0,6464006180,33,40.795627251078,-73.932407785851,A
41487738,MEXICAN RESTAURANT,Manhattan,1779,LEXINGTON AVENUE,10029.0,2123485981,24,40.795016036286,-73.94423648761,-2
41487847,TASTE OF ITALY PIZZERIA,Queens,2916,CRESCENT STREET,11102.0,7182045427,55,40.769091672571,-73.924712569212,A
41488028,APPLEBEE'S,Brooklyn,139,FLATBUSH AVENUE,11217.0,7189475040,42,40.684429939379,-73.97772451861,A
41488055,GUACUCO,Brooklyn,44,IRVING AVENUE,11237.0,3473053300,3,40.704745998502,-73.924478948984,P
41488065,BOCA CHICA QUEENS,Queens,9620,37 AVENUE,11368.0,3472422226,3,40.751603179126,-73.870575374237,A
41488338,388 CAFE & DELI,Manhattan,1-3,ELDRIDGE STREET,10002.0,2122191318,61,40.714446018606,-73.993878507542,A
41488373,CRAWFORDS,Brooklyn,19421944,CONEY ISLAND AVENUE,-2.0,7189987002,18,0.0,0.0,A
41488442,CHARACTERS NYC BAR & GRILL,Manhattan,243,WEST   54 STREET,10019.0,2124598904,26,40.764298071803005,-73.983094585048,A
41488494,BURGOS RESTAURANT,Manhattan,206,DYCKMAN STREET,10040.0,2125693939,3,40.864986222607,-73.926928315928,A
41488530,HANG LEE RESTAURANT,Manhattan,666,WEST  204 STREET,10034.0,2129420927,61,40.86727844939,-73.92329575783499,A
41488532,THE COMMODORE,Brooklyn,366,METROPOLITAN AVENUE,11211.0,7182187632,42,40.714072611579,-73.955804297612,A
41488616,LIN'S GOURMET,Manhattan,1097,2 AVENUE,10022.0,2127525586,61,40.759784328007,-73.96495333943001,A
41488716,CENTRO VIVA FELIZ,Bronx,780,LYDIG AVENUE,10462.0,6464013267,65,40.854422751596,-73.864507596156,A
41488795,BRISAS DEL MAR SEAFOOD MARKET,Manhattan,1785-1787,LEXINGTON AVENUE,10029.0,2122891780,5,40.795205357224,-73.944099086199,A
41488846,INTERCONTINENTAL NEW YORK TIMES SQUARE/TODD ENGLISH THE STINGER,Manhattan,306,WEST   44 STREET,10036.0,2128034563,21,40.758748925949,-73.989394841952,A
41488860,CARVEL ICE CREAM,Queens,24900,HORACE HARDING EXPRESSWAY,11362.0,7182793832,2,40.760551042393,-73.73129338084,A
41488981,PICCOLA STRADA RESTAURANT,Manhattan,77,EAST 4 STREET,10003.0,2126741557,44,40.726506268835,-73.990168475286,A
41489197,BRANDED SALOON,Brooklyn,603,VANDERBILT AVENUE,11238.0,7184848704,42,40.679278511872,-73.968262243572,P
41489414,OLEA,Brooklyn,171,LAFAYETTE AVENUE,11238.0,7186437003,11,40.687664410013,-73.970551518834,A
41489737,PATSY'S PIZZERIA,Manhattan,1279,1 AVENUE,10065.0,2126931000,44,40.765773612431005,-73.957488233898,A
41489741,FLYNNS GARDEN INN,Queens,4608,SKILLMAN AVENUE,11104.0,7183922715,26,40.746527762483,-73.917823344078,A
41489751,HUDSON CLEARWATER,Manhattan,447,HUDSON STREET,10014.0,2129893255,21,40.731049080016,-74.006729192073,A
41489806,MASALA TIMES,Manhattan,194,BLEECKER STREET,10012.0,2129955100,4,40.729306341415,-74.001511773434,A
41490112,VICKI'S RESTAURANT AND BAKERY,Queens,10216,43 AVENUE,11368.0,7182050205,3,40.747248819613,-73.862496028035,A
41490195,CORNER CAFE,Manhattan,2518,BROADWAY,10025.0,2122801900,33,40.793269709200004,-73.972772666592,A
41490282,LE PARISIEN,Manhattan,163,EAST   33 STREET,10016.0,2128895489,21,40.745451971938,-73.97953737279,A
41490406,KING HOUSE,Bronx,2381,WESTCHESTER AVENUE,10461.0,7185188833,61,40.836973718607,-73.846466453437,A
41490493,LE PAIN QUOTIDIEN,Manhattan,1309,LEXINGTON AVENUE,10128.0,2122030802,69,40.78069577827,-73.954691096326,A
41490544,BAR PITTI,Manhattan,268,6 AVENUE,10014.0,2129823300,44,40.729322795774,-74.00235605798899,A
41490788,MIDWAY BAR,Brooklyn,272,GRAND STREET,11211.0,7185991969,42,40.7131621687,-73.957987244085,P
41490874,SUBWAY,Manhattan,6466,DELANCY STREET,-2.0,2125989700,69,0.0,0.0,A
41490991,LIPS RESTAURANT,Manhattan,227,EAST   56 STREET,10022.0,2126757710,42,40.759260762449,-73.967267421026,A
41491093,HAAGEN-DAZS,Manhattan,55,EAST    8 STREET,10003.0,2127772477,2,40.731082034173,-73.993566672696,A
41491097,SUBWAY,Manhattan,716,3 AVENUE,10017.0,2126828685,69,40.752537631965,-73.973164747889,A
41491144,ANFORA,Manhattan,34,8 AVENUE,10014.0,2125182722,44,40.737897379628,-74.004416826232,A
41491151,TINY'S GIANT SANDWICH SHOP,Manhattan,129,RIVINGTON STREET,10002.0,2122284919,69,40.719613829552,-73.986875826118,A
41491173,EVE ULTRA LOUNGE,Staten Island,2354,ARTHUR KILL ROAD,10309.0,7186051000,42,40.555605930321995,-74.213982234383,B
41491217,RIVIERA RISTORANTE,Queens,1712,UTOPIA PARKWAY,11357.0,7183522225,44,40.781936766937,-73.794325756885,A
41491272,AZUL TEQUILA MEXICAN RESTAURANT,Bronx,783,LYDIG AVE,10462.0,7182390711,24,40.854439151763,-73.864449724702,A
41491314,MARIA COFFEE SHOP & RESTAURANT,Brooklyn,1185,ROCKAWAY AVENUE,11236.0,7182726373,56,40.650841341069004,-73.90594823339599,A
41491315,DIG INN,Manhattan,17,East 17th Street,10003.0,2122537676,42,40.737433250537,-73.99105093752,A
41491419,ITAL FUSION,Brooklyn,4705,CHURCH AVENUE,11203.0,3476638515,8,40.651615241466,-73.933123657396,P
41491524,LADY JAY'S,Brooklyn,633,GRAND STREET,11211.0,7183871029,42,40.71137339877,-73.946745116072,A
41491686,JOSE SEAFOOD,Queens,8104,ROOSEVELT AVENUE,11372.0,6467407130,5,40.747536765691,-73.884687455873,A
41491816,DRAGON YUAN,Bronx,526,MORRIS AVENUE,10451.0,7189938898,61,40.817002861187,-73.922927615102,A
41491905,HILL COUNTRY CHICKEN,Manhattan,1123,BROADWAY,10010.0,6466881061,71,40.743246492273,-73.989123049646,P
41491940,MALAPARTE,Manhattan,753,WASHINGTON STREET,10014.0,2122552122,44,40.736834944495,-74.008248940491,A
41491955,WEST SIDE STEAKHOUSE,Manhattan,597,10 AVENUE,10036.0,2125644803,82,40.76050320095,-73.99484528044,A
41492028,KING ROYAL FRIED CHICKEN,Brooklyn,590,5 AVENUE,11215.0,7189650893,71,40.664444232262,-73.990296607445,A
41492306,UNCLE MARIO'S,Manhattan,739,9 AVENUE,10019.0,2124591234,55,40.763387532713,-73.989025890247,A
41492331,SANDRO'S LATIN FOOD RESTAURANT,Queens,2703,23 AVENUE,11105.0,7186062323,3,40.775952356976,-73.915115056138,A
41492556,AMUNI,Brooklyn,7217,3 AVENUE,11209.0,7188335833,74,40.633326627306,-74.027014109348,A
41492592,SOHO CAFE & GRILL,Brooklyn,215,CHURCH AVENUE,11218.0,7184368800,42,40.643359900071,-73.978113034496,A
41492598,SUPER BOWL CHINESE RESTAURANT,Queens,5963,55 ROAD,11378.0,7188941234,61,40.726669433984,-73.907096355623,A
41492690,KENNEDY FRIED CHICKEN,Brooklyn,2788,FULTON STREET,11207.0,7182351283,42,40.677996691472,-73.891805984757,A
41492701,FIVE GUYS FAMOUS BURGERS AND FRIES,Manhattan,36,WEST 48 STREET STREET LEVEL,10036.0,2129971270,74,40.758003818721,-73.979858366996,A
41492962,TASTE OF TOKYO,Manhattan,6062,BEAVER STREET,-2.0,2128094711,23,0.0,0.0,A
41493180,ARTICHOKE BASILLE'S PIZZA & BAR,Manhattan,457,WEST   17 STREET,10011.0,2127929200,32,40.743735417280995,-74.006026755433,A
41493226,SKY ROOM,Manhattan,330,WEST   40 STREET,10018.0,2123801195,42,40.75637215924901,-73.99176667835,A
41493340,TOKYO HOUSE JAPANESE RESTAURANT,Bronx,5648,RIVERDALE AVENUE,10471.0,7186016877,23,40.905454451959,-73.904512087073,A
41493727,MID CHINA,Brooklyn,9409,5 AVENUE,11209.0,7188338900,61,40.616340995162,-74.030627140306,A
41493787,ORIENT EXPRESS,Manhattan,325,WEST   11 STREET,10014.0,2126918845,83,40.735641029749,-74.007404427566,A
41493832,BONCHON,Manhattan,207,WEST   38 STREET,10018.0,2122213339,71,40.753745223573,-73.989330672796,A
41494100,CAFE LAFAYETTE,Manhattan,80,LAFAYETTE STREET,10013.0,2124062595,80,40.717056442649,-74.001800085346,A
41494135,LE PAIN QUOTIDIEN,Manhattan,2,WEST   69 STREET,10023.0,6462333768,69,40.774386866316,-73.977658206735,A
41494201,GUAYACAN BAR & LOUNGE,Queens,18417,JAMAICA AVENUE,11423.0,3474238384,3,40.709272005654995,-73.77544469076,P
41494274,ORIENTAL CHINESE KITCHEN,Brooklyn,390,NEPTUNE AVENUE,11235.0,7188918563,61,40.58046870466,-73.966970186727,P
41494286,BANH MI SAIGON BAKERY,Manhattan,198,GRAND STREET,10013.0,2129411541,58,40.719161649462,-73.996810970133,A
41494299,ASTORIA BOWL,Queens,1945,49 STREET,11105.0,7182741910,42,40.773371869404,-73.894730147041,A
41494322,SANS,Brooklyn,329,SMITH STREET,11231.0,9293376292,8,40.680721036994,-73.994516167815,P
41494383,LEMON LIFE,Manhattan,255,EAST  110 STREET,10029.0,2123692886,23,40.793628627317,-73.94160122168701,A
41494987,BROOKLYN FARMACY AND SODA FOUNTAIN,Brooklyn,513,HENRY STREET,11231.0,7185226260,42,40.684034110084,-73.99944113321399,P
